order_id,customer_id,order_date,delivery_date,delivery_days,region,product_category,payment_method,quantity,unit_price,discount,sales_amount,churn_status,rating,is_returned
ORD1711,CUST41,2023-10-08,2023-10-15,7,South,Beauty,Debit Card,1,989.92,0.15,841.43,Retained,1,No
ORD1712,CUST330,2023-09-12,2023-09-21,9,North,Sports,Debit Card,3,2150.39,0.26,4773.87,Retained,3,No
ORD1713,CUST396,2023-11-06,2023-11-12,6,West,Clothing,UPI,1,4647.61,0.12,4089.9,Retained,3,No
ORD1714,CUST91,2023-04-09,2023-04-12,3,West,Home Decor,Net Banking,4,3610.02,0.16,12129.67,Retained,4,No
ORD1715,CUST335,2023-11-16,2023-11-20,4,West,Sports,UPI,3,2210.83,0.01,6566.17,Retained,4,No
ORD1716,CUST422,2023-08-11,2023-08-16,5,East,Sports,COD,2,2682.91,0.0,5365.82,Retained,3,No
ORD1717,CUST463,2023-03-25,2023-03-26,1,West,Clothing,UPI,3,604.22,0.07,1685.77,Retained,3,No
ORD1718,CUST347,2023-08-31,2023-09-05,5,West,Electronics,Debit Card,2,4925.96,0.2,7881.54,Retained,3,No
ORD1719,CUST292,2023-01-23,2023-01-24,1,West,Clothing,Credit Card,1,3398.76,0.04,3262.81,Retained,4,No
ORD1720,CUST411,2024-01-01,2024-01-10,9,South,Home Decor,UPI,1,1569.94,0.03,1522.84,Retained,3,No
ORD1721,CUST232,2023-09-14,2023-09-21,7,East,Sports,UPI,4,3011.88,0.12,10601.82,Retained,5,No
ORD1722,CUST186,2023-06-09,2023-06-12,3,West,Clothing,Debit Card,2,725.52,0.19,1175.34,Churned,4,No
ORD1723,CUST27,2023-11-19,2023-11-28,9,North,Electronics,Credit Card,1,4836.02,0.21,3820.46,Retained,2,No
ORD1724,CUST398,2023-11-22,2023-11-24,2,North,Clothing,Credit Card,2,1038.97,0.05,1974.04,Retained,4,No
ORD1725,CUST61,2023-04-29,2023-05-06,7,North,Beauty,COD,1,3310.55,0.02,3244.34,Retained,3,No
ORD1726,CUST434,2023-07-05,2023-07-14,9,East,Electronics,UPI,3,1378.18,0.28,2976.87,Retained,4,No
ORD1727,CUST399,2023-08-22,2023-08-28,6,East,Home Decor,Credit Card,1,3644.29,0.08,3352.75,Retained,3,No
ORD1728,CUST500,2023-09-10,2023-09-15,5,North,Sports,Credit Card,4,3928.74,0.26,11629.07,Retained,4,Yes
ORD1729,CUST434,2023-01-07,2023-01-14,7,West,Clothing,Net Banking,3,3432.41,0.26,7619.95,Retained,5,No
ORD1730,CUST189,2023-08-20,2023-08-26,6,East,Electronics,Net Banking,4,3149.6,0.23,9700.77,Retained,5,No
ORD1731,CUST343,2023-05-19,2023-05-24,5,North,Beauty,Credit Card,3,4483.85,0.05,12778.97,Retained,3,No
ORD1732,CUST42,2023-08-29,2023-08-31,2,North,Electronics,COD,2,577.41,0.25,866.12,Retained,3,Yes
ORD1733,CUST417,2023-06-16,2023-06-24,8,West,Beauty,Credit Card,4,1788.39,0.23,5508.24,Retained,4,No
ORD1734,CUST117,2023-12-16,2023-12-23,7,South,Home Decor,Debit Card,1,1391.78,0.18,1141.26,Retained,5,No
ORD1735,CUST110,2023-11-13,2023-11-19,6,East,Sports,UPI,2,4942.47,0.1,8896.45,Retained,5,No
ORD1736,CUST51,2023-11-05,2023-11-10,5,West,Home Decor,COD,1,2069.07,0.08,1903.54,Retained,2,No
ORD1737,CUST73,2023-11-03,2023-11-08,5,North,Clothing,Debit Card,3,3716.54,0.04,10703.64,Retained,2,No
ORD1738,CUST188,2023-05-10,2023-05-19,9,North,Electronics,COD,3,3486.68,0.15,8891.03,Retained,4,No
ORD1739,CUST155,2023-12-15,2023-12-16,1,West,Beauty,Debit Card,1,1217.99,0.18,998.75,Retained,2,No
ORD1740,CUST136,2023-11-14,2023-11-23,9,East,Beauty,UPI,1,1347.19,0.11,1199.0,Retained,3,No
ORD1741,CUST323,2023-07-25,2023-07-31,6,South,Electronics,UPI,2,1550.17,0.14,2666.29,Retained,2,No
ORD1742,CUST240,2023-09-24,2023-09-28,4,South,Electronics,Net Banking,1,2173.41,0.11,1934.33,Retained,4,No
ORD1743,CUST104,2023-09-13,2023-09-20,7,North,Clothing,Debit Card,4,1324.76,0.19,4292.22,Retained,5,No
ORD1744,CUST237,2023-05-29,2023-06-07,9,East,Home Decor,Net Banking,4,294.33,0.27,859.44,Retained,5,No
ORD1745,CUST181,2023-01-20,2023-01-25,5,South,Beauty,Debit Card,1,4421.09,0.05,4200.04,Retained,4,No
ORD1746,CUST344,2023-10-04,2023-10-09,5,East,Clothing,Net Banking,4,4834.93,0.11,17212.35,Retained,4,No
ORD1747,CUST117,2023-05-02,2023-05-10,8,East,Home Decor,UPI,1,1839.54,0.04,1765.96,Retained,5,No
ORD1748,CUST277,2023-08-12,2023-08-19,7,North,Clothing,COD,2,1824.83,0.19,2956.22,Retained,2,No
ORD1749,CUST35,2023-07-31,2023-08-08,8,South,Beauty,Net Banking,4,234.04,0.22,730.2,Retained,4,No
ORD1750,CUST438,2023-01-11,2023-01-13,2,West,Electronics,Debit Card,4,3465.2,0.28,9979.78,Retained,4,No
ORD1751,CUST32,2023-10-09,2023-10-18,9,North,Electronics,Debit Card,1,4162.11,0.08,3829.14,Retained,3,No
ORD1752,CUST301,2023-05-25,2023-05-28,3,South,Home Decor,UPI,4,903.72,0.29,2566.56,Retained,4,No
ORD1753,CUST327,2023-04-04,2023-04-10,6,South,Sports,Debit Card,3,966.4,0.02,2841.22,Retained,2,No
ORD1754,CUST414,2023-10-25,2023-10-31,6,South,Home Decor,Credit Card,2,3992.4,0.18,6547.54,Retained,4,No
ORD1755,CUST210,2023-03-24,2023-03-26,2,South,Sports,COD,2,3158.2,0.02,6190.07,Retained,3,No
ORD1756,CUST94,2023-05-03,2023-05-10,7,South,Clothing,Net Banking,4,415.33,0.27,1212.76,Retained,3,Yes
ORD1757,CUST381,2023-04-25,2023-05-04,9,East,Clothing,COD,4,3188.23,0.16,10712.45,Retained,2,No
ORD1758,CUST500,2023-04-27,2023-04-28,1,North,Beauty,UPI,3,1682.81,0.2,4038.74,Retained,5,No
ORD1759,CUST242,2023-07-06,2023-07-14,8,East,Sports,Net Banking,3,1969.88,0.25,4432.23,Retained,4,No
ORD1760,CUST151,2023-02-03,2023-02-05,2,West,Beauty,Net Banking,4,3894.71,0.05,14799.9,Retained,4,No
ORD1761,CUST18,2023-09-21,2023-09-22,1,South,Electronics,Credit Card,4,4092.49,0.01,16206.26,Retained,4,No
ORD1762,CUST434,2023-07-16,2023-07-24,8,North,Sports,UPI,3,2121.71,0.26,4710.2,Retained,4,No
ORD1763,CUST310,2023-06-12,2023-06-14,2,South,Home Decor,Debit Card,1,4746.33,0.09,4319.16,Retained,3,No
ORD1764,CUST341,2023-03-04,2023-03-10,6,North,Electronics,Credit Card,3,2151.02,0.04,6194.94,Retained,4,No
ORD1765,CUST282,2023-01-05,2023-01-11,6,East,Electronics,Credit Card,1,3904.81,0.14,3358.14,Retained,2,No
ORD1766,CUST381,2023-01-14,2023-01-19,5,North,Home Decor,COD,2,2522.61,0.18,4137.08,Retained,2,No
ORD1767,CUST48,2023-05-08,2023-05-16,8,West,Electronics,COD,2,4508.16,0.01,8926.16,Retained,4,No
ORD1768,CUST427,2023-03-18,2023-03-21,3,West,Sports,COD,3,4557.25,0.08,12578.01,Retained,3,No
ORD1769,CUST93,2023-03-25,2023-03-29,4,North,Beauty,Credit Card,1,619.6,0.01,613.4,Retained,3,No
ORD1770,CUST286,2023-05-10,2023-05-17,7,North,Electronics,Debit Card,3,4695.17,0.13,12254.39,Retained,4,No
ORD1771,CUST6,2023-07-06,2023-07-13,7,North,Sports,Net Banking,3,4162.57,0.27,9116.03,Retained,4,No
ORD1772,CUST226,2023-09-18,2023-09-26,8,North,Clothing,COD,1,3998.29,0.29,2838.79,Retained,4,No
ORD1773,CUST498,2023-03-20,2023-03-22,2,West,Sports,Debit Card,3,1164.37,0.19,2829.42,Retained,4,No
ORD1774,CUST347,2023-12-16,2023-12-18,2,South,Beauty,UPI,2,4064.57,0.05,7722.68,Retained,4,No
ORD1775,CUST68,2023-09-13,2023-09-17,4,North,Sports,COD,4,4280.64,0.27,12499.47,Retained,4,No
ORD1776,CUST318,2023-10-24,2023-11-02,9,North,Home Decor,Net Banking,4,1587.92,0.15,5398.93,Retained,3,No
ORD1777,CUST229,2023-12-31,2024-01-09,9,West,Beauty,UPI,3,4770.85,0.05,13596.92,Retained,3,No
ORD1778,CUST200,2023-12-19,2023-12-23,4,West,Clothing,UPI,1,439.33,0.28,316.32,Retained,4,Yes
ORD1779,CUST233,2023-01-24,2023-02-02,9,East,Home Decor,Net Banking,1,919.56,0.23,708.06,Retained,3,No
ORD1780,CUST326,2023-09-05,2023-09-08,3,North,Sports,COD,2,2780.39,0.22,4337.41,Retained,5,No
ORD1781,CUST318,2023-03-24,2023-03-29,5,East,Beauty,Credit Card,1,2963.8,0.21,2341.4,Retained,5,Yes
ORD1782,CUST112,2023-08-15,2023-08-24,9,West,Clothing,Net Banking,1,3296.72,0.06,3098.92,Retained,3,No
ORD1783,CUST410,2023-02-06,2023-02-12,6,West,Home Decor,Net Banking,2,281.45,0.06,529.13,Retained,1,No
ORD1784,CUST364,2023-06-08,2023-06-11,3,South,Clothing,Net Banking,3,4809.76,0.21,11399.13,Retained,1,No
ORD1785,CUST48,2023-08-23,2023-09-01,9,North,Sports,UPI,4,414.02,0.07,1540.15,Retained,3,No
ORD1786,CUST264,2023-11-12,2023-11-18,6,East,Clothing,Debit Card,2,886.7,0.13,1542.86,Retained,2,No
ORD1787,CUST321,2023-04-24,2023-04-28,4,West,Electronics,Credit Card,3,267.27,0.23,617.39,Retained,4,Yes
ORD1788,CUST476,2023-05-28,2023-06-01,4,West,Home Decor,COD,2,2920.92,0.24,4439.8,Retained,5,No
ORD1789,CUST461,2023-11-06,2023-11-14,8,East,Clothing,COD,3,4674.88,0.14,12061.19,Retained,4,No
ORD1790,CUST76,2023-03-28,2023-04-04,7,South,Sports,Debit Card,2,3396.55,0.24,5162.76,Retained,3,No
ORD1791,CUST25,2023-11-08,2023-11-09,1,West,Sports,Net Banking,3,4148.76,0.25,9334.71,Retained,4,No
ORD1792,CUST306,2023-11-08,2023-11-14,6,North,Clothing,Credit Card,2,263.75,0.2,422.0,Retained,4,No
ORD1793,CUST387,2023-05-15,2023-05-23,8,West,Sports,COD,3,2801.67,0.07,7816.66,Retained,5,No
ORD1794,CUST409,2023-03-15,2023-03-18,3,North,Beauty,COD,2,2405.9,0.08,4426.86,Retained,5,No
ORD1795,CUST500,2023-09-05,2023-09-14,9,East,Beauty,Net Banking,4,2595.05,0.09,9445.98,Retained,5,No
ORD1796,CUST407,2023-05-12,2023-05-14,2,North,Beauty,Debit Card,4,546.62,0.04,2099.02,Retained,4,No
ORD1797,CUST372,2023-06-13,2023-06-19,6,East,Electronics,Credit Card,1,3485.29,0.08,3206.47,Retained,4,Yes
ORD1798,CUST378,2023-10-22,2023-10-23,1,North,Clothing,Debit Card,3,2615.46,0.06,7375.6,Retained,2,No
ORD1799,CUST61,2023-02-06,2023-02-08,2,East,Electronics,Debit Card,2,3872.71,0.14,6661.06,Retained,4,Yes
ORD1800,CUST315,2023-03-03,2023-03-08,5,North,Sports,Credit Card,3,2529.4,0.27,5539.39,Retained,3,No
ORD1801,CUST246,2023-09-02,2023-09-03,1,South,Electronics,Credit Card,4,917.03,0.03,3558.08,Retained,4,No
ORD1802,CUST220,2023-04-24,2023-05-02,8,North,Sports,COD,3,3311.63,0.22,7749.21,Retained,4,No
ORD1803,CUST378,2023-11-12,2023-11-13,1,North,Sports,COD,2,1027.45,0.21,1623.37,Retained,3,Yes
ORD1804,CUST343,2023-10-20,2023-10-29,9,South,Home Decor,Credit Card,3,4387.49,0.03,12767.6,Retained,2,No
ORD1805,CUST252,2023-03-29,2023-04-01,3,West,Beauty,UPI,2,3142.96,0.28,4525.86,Retained,1,No
ORD1806,CUST131,2023-03-15,2023-03-17,2,West,Sports,COD,4,954.58,0.17,3169.21,Retained,1,No
ORD1807,CUST447,2023-12-30,2023-12-31,1,North,Home Decor,UPI,4,4819.22,0.11,17156.42,Retained,1,No
ORD1808,CUST167,2023-08-10,2023-08-19,9,South,Beauty,Credit Card,4,2688.15,0.23,8279.5,Retained,2,No
ORD1809,CUST407,2023-04-23,2023-04-27,4,North,Sports,COD,1,549.91,0.08,505.92,Retained,3,No
ORD1810,CUST433,2023-09-24,2023-09-25,1,East,Sports,Debit Card,4,3208.8,0.21,10139.81,Retained,3,No
ORD1811,CUST271,2023-08-13,2023-08-14,1,East,Electronics,Credit Card,3,1415.35,0.01,4203.59,Retained,5,No
ORD1812,CUST207,2023-01-02,2023-01-09,7,North,Electronics,Net Banking,1,4057.73,0.25,3043.3,Retained,3,No
ORD1813,CUST332,2023-09-22,2023-09-24,2,West,Beauty,UPI,4,4125.55,0.13,14356.91,Retained,2,No
ORD1814,CUST313,2023-12-03,2023-12-10,7,West,Sports,Credit Card,3,4898.95,0.19,11904.45,Retained,4,No
ORD1815,CUST77,2023-04-11,2023-04-18,7,North,Clothing,Credit Card,3,2608.97,0.07,7279.03,Retained,5,No
ORD1816,CUST171,2023-11-19,2023-11-28,9,North,Electronics,COD,3,2383.79,0.2,5721.1,Retained,4,No
ORD1817,CUST252,2023-09-30,2023-10-07,7,East,Beauty,COD,2,3816.68,0.23,5877.69,Retained,3,No
ORD1818,CUST86,2023-06-03,2023-06-04,1,West,Sports,COD,1,835.86,0.14,718.84,Retained,4,Yes
ORD1819,CUST376,2023-06-19,2023-06-27,8,North,Sports,Net Banking,3,2825.19,0.19,6865.21,Retained,4,No
ORD1820,CUST228,2023-03-03,2023-03-11,8,East,Clothing,COD,2,2821.99,0.14,4853.82,Retained,4,No
ORD1821,CUST477,2023-05-19,2023-05-23,4,West,Beauty,Credit Card,4,629.47,0.27,1838.05,Retained,4,No
ORD1822,CUST29,2023-04-27,2023-05-05,8,South,Sports,COD,3,2206.32,0.15,5626.12,Retained,5,No
ORD1823,CUST421,2023-10-03,2023-10-07,4,East,Electronics,Debit Card,2,4295.77,0.25,6443.66,Retained,5,No
ORD1824,CUST409,2023-11-30,2023-12-08,8,West,Clothing,COD,3,4309.54,0.24,9825.75,Retained,4,Yes
ORD1825,CUST370,2023-12-11,2023-12-16,5,West,Beauty,Net Banking,1,676.34,0.12,595.18,Retained,4,No
ORD1826,CUST416,2023-06-06,2023-06-10,4,East,Clothing,Debit Card,1,635.46,0.07,590.98,Retained,4,No
ORD1827,CUST213,2023-03-19,2023-03-25,6,South,Electronics,Credit Card,4,1460.94,0.12,5142.51,Retained,5,No
ORD1828,CUST196,2023-02-27,2023-03-01,2,East,Beauty,Credit Card,3,4398.88,0.25,9897.48,Retained,1,No
ORD1829,CUST381,2023-02-12,2023-02-14,2,West,Clothing,UPI,2,818.73,0.07,1522.84,Retained,5,No
ORD1830,CUST433,2023-10-06,2023-10-08,2,North,Home Decor,Debit Card,4,3655.98,0.16,12284.09,Retained,3,No
ORD1831,CUST73,2023-11-15,2023-11-24,9,North,Electronics,UPI,3,685.59,0.24,1563.15,Retained,4,No
ORD1832,CUST236,2023-07-31,2023-08-03,3,East,Electronics,Debit Card,4,3191.06,0.11,11360.17,Retained,5,No
ORD1833,CUST420,2023-05-18,2023-05-22,4,West,Electronics,Debit Card,2,1909.12,0.19,3092.77,Retained,3,No
ORD1834,CUST491,2023-03-16,2023-03-24,8,North,Home Decor,Net Banking,4,3986.79,0.07,14830.86,Retained,4,No
ORD1835,CUST372,2023-09-07,2023-09-11,4,West,Home Decor,UPI,4,1321.71,0.03,5128.23,Retained,2,No
ORD1836,CUST43,2023-08-04,2023-08-11,7,East,Sports,Net Banking,4,3268.17,0.24,9935.24,Retained,4,No
ORD1837,CUST384,2023-05-17,2023-05-22,5,North,Clothing,Debit Card,3,1331.28,0.03,3874.02,Retained,3,No
ORD1838,CUST476,2023-01-12,2023-01-21,9,West,Sports,Credit Card,2,3625.57,0.08,6671.05,Retained,4,Yes
ORD1839,CUST500,2023-04-29,2023-05-03,4,North,Clothing,Debit Card,1,4393.65,0.26,3251.3,Retained,4,No
ORD1840,CUST266,2023-11-16,2023-11-19,3,East,Home Decor,Net Banking,3,808.65,0.1,2183.36,Retained,5,No
ORD1841,CUST476,2023-04-06,2023-04-08,2,West,Home Decor,UPI,1,4359.66,0.29,3095.36,Retained,5,No
ORD1842,CUST128,2023-02-24,2023-02-25,1,North,Sports,UPI,1,3049.16,0.29,2164.9,Retained,2,No
ORD1843,CUST390,2023-02-11,2023-02-17,6,East,Beauty,Net Banking,3,810.13,0.08,2235.96,Retained,4,No
ORD1844,CUST390,2023-12-08,2023-12-10,2,North,Sports,UPI,3,2252.2,0.01,6689.03,Retained,2,No
ORD1845,CUST302,2023-11-28,2023-12-06,8,North,Clothing,COD,2,972.13,0.21,1535.97,Retained,1,No
ORD1846,CUST139,2023-02-09,2023-02-15,6,South,Sports,Credit Card,2,3561.67,0.14,6126.07,Retained,2,No
ORD1847,CUST184,2023-05-15,2023-05-20,5,South,Electronics,Credit Card,4,3842.57,0.03,14909.17,Retained,5,No
ORD1848,CUST76,2023-05-29,2023-05-31,2,East,Clothing,Credit Card,1,707.82,0.21,559.18,Retained,5,Yes
ORD1849,CUST458,2023-01-23,2023-01-30,7,South,Clothing,UPI,2,2629.47,0.01,5206.35,Retained,3,No
ORD1850,CUST161,2023-05-14,2023-05-16,2,East,Beauty,UPI,4,4110.2,0.26,12166.19,Retained,3,No
ORD1851,CUST121,2023-04-15,2023-04-20,5,South,Home Decor,Debit Card,2,4693.58,0.04,9011.67,Retained,3,No
ORD1852,CUST320,2023-05-12,2023-05-14,2,North,Clothing,Debit Card,3,2664.89,0.04,7674.88,Retained,4,No
ORD1853,CUST127,2023-10-12,2023-10-14,2,East,Home Decor,Credit Card,2,4761.34,0.05,9046.55,Retained,4,No
ORD1854,CUST103,2023-08-14,2023-08-21,7,East,Sports,COD,1,2771.31,0.29,1967.63,Retained,3,No
ORD1855,CUST266,2023-11-02,2023-11-11,9,North,Electronics,Debit Card,2,2092.11,0.21,3305.53,Retained,5,No
ORD1856,CUST212,2023-04-20,2023-04-25,5,East,Beauty,Debit Card,1,4271.38,0.24,3246.25,Retained,3,No
ORD1857,CUST228,2023-11-19,2023-11-26,7,East,Home Decor,UPI,3,2566.32,0.12,6775.08,Retained,5,No
ORD1858,CUST296,2023-02-26,2023-03-02,4,South,Clothing,COD,1,2465.13,0.1,2218.62,Retained,4,No
ORD1859,CUST90,2023-08-29,2023-08-31,2,East,Home Decor,Credit Card,2,2553.5,0.07,4749.51,Retained,4,No
ORD1860,CUST255,2023-01-28,2023-01-31,3,West,Clothing,Debit Card,4,4264.57,0.14,14670.12,Retained,5,No
ORD1861,CUST354,2023-10-19,2023-10-21,2,North,Home Decor,COD,3,4193.32,0.17,10441.37,Retained,5,No
ORD1862,CUST256,2023-05-23,2023-05-28,5,South,Clothing,COD,2,2136.9,0.19,3461.78,Retained,3,No
ORD1863,CUST326,2023-07-29,2023-08-04,6,South,Sports,Credit Card,3,1799.84,0.08,4967.56,Retained,3,No
ORD1864,CUST500,2023-08-05,2023-08-12,7,West,Clothing,COD,3,2561.25,0.28,5532.3,Retained,5,Yes
ORD1865,CUST397,2023-07-22,2023-07-25,3,North,Clothing,COD,2,2949.31,0.05,5603.69,Retained,3,Yes
ORD1866,CUST352,2023-10-03,2023-10-07,4,North,Electronics,COD,2,1344.02,0.29,1908.51,Retained,1,No
ORD1867,CUST172,2023-05-05,2023-05-13,8,South,Clothing,Debit Card,4,4010.98,0.0,16043.92,Retained,4,No
ORD1868,CUST386,2023-04-14,2023-04-18,4,East,Electronics,Credit Card,3,2535.12,0.14,6540.61,Retained,5,No
ORD1869,CUST294,2023-03-05,2023-03-12,7,South,Beauty,COD,3,1803.42,0.1,4869.23,Retained,5,No
ORD1870,CUST423,2023-11-18,2023-11-24,6,North,Electronics,COD,2,712.74,0.13,1240.17,Retained,5,No
ORD1871,CUST163,2023-01-30,2023-02-06,7,West,Sports,Debit Card,1,1346.46,0.17,1117.56,Retained,4,No
ORD1872,CUST157,2023-10-08,2023-10-09,1,South,Electronics,Credit Card,2,4756.55,0.13,8276.4,Retained,2,No
ORD1873,CUST144,2023-06-18,2023-06-21,3,North,Beauty,UPI,3,1664.48,0.12,4394.23,Retained,4,No
ORD1874,CUST430,2023-05-27,2023-06-02,6,South,Sports,Debit Card,2,1010.52,0.22,1576.41,Retained,5,No
ORD1875,CUST209,2023-02-26,2023-03-01,3,East,Home Decor,Credit Card,4,2411.23,0.21,7619.49,Retained,2,No
ORD1876,CUST67,2023-12-26,2024-01-02,7,South,Home Decor,COD,1,1674.02,0.25,1255.51,Retained,3,No
ORD1877,CUST315,2023-03-12,2023-03-21,9,South,Electronics,Credit Card,2,368.76,0.07,685.89,Retained,1,No
ORD1878,CUST75,2023-06-24,2023-06-27,3,North,Electronics,Credit Card,4,1751.1,0.18,5743.61,Retained,4,No
ORD1879,CUST4,2023-07-26,2023-07-27,1,North,Beauty,Credit Card,3,2811.72,0.18,6916.83,Retained,5,No
ORD1880,CUST41,2023-08-29,2023-09-04,6,North,Beauty,UPI,2,2848.22,0.11,5069.83,Retained,4,No
ORD1881,CUST133,2023-07-23,2023-07-24,1,South,Clothing,Credit Card,3,1911.48,0.15,4874.27,Retained,5,No
ORD1882,CUST438,2023-04-20,2023-04-21,1,East,Beauty,UPI,4,2347.05,0.09,8543.26,Retained,2,No
ORD1883,CUST32,2023-12-18,2023-12-26,8,West,Clothing,COD,3,4834.49,0.04,13923.33,Retained,5,No
ORD1884,CUST82,2023-05-30,2023-06-08,9,West,Sports,UPI,4,2011.27,0.06,7562.38,Retained,5,No
ORD1885,CUST210,2023-08-04,2023-08-06,2,North,Electronics,COD,4,1439.49,0.03,5585.22,Retained,3,No
ORD1886,CUST197,2023-08-06,2023-08-15,9,North,Sports,COD,4,1368.64,0.2,4379.65,Retained,5,No
ORD1887,CUST131,2023-08-17,2023-08-22,5,South,Beauty,UPI,2,2397.27,0.2,3835.63,Retained,3,No
ORD1888,CUST56,2023-10-09,2023-10-17,8,West,Sports,Debit Card,3,3845.7,0.29,8191.34,Retained,5,No
ORD1889,CUST5,2023-11-27,2023-12-04,7,North,Sports,Net Banking,3,1188.74,0.22,2781.65,Retained,5,No
ORD1890,CUST111,2023-10-17,2023-10-24,7,East,Sports,Credit Card,1,3604.62,0.02,3532.53,Retained,5,Yes
ORD1891,CUST256,2023-09-10,2023-09-14,4,East,Beauty,Net Banking,1,301.52,0.27,220.11,Retained,4,No
ORD1892,CUST449,2023-02-13,2023-02-15,2,North,Sports,Credit Card,1,2210.88,0.26,1636.05,Retained,2,No
ORD1893,CUST21,2023-10-17,2023-10-22,5,North,Clothing,Credit Card,1,3924.15,0.13,3414.01,Retained,4,Yes
ORD1894,CUST336,2023-04-13,2023-04-16,3,West,Beauty,COD,3,1825.92,0.18,4491.76,Retained,4,No
ORD1895,CUST381,2023-06-24,2023-07-03,9,West,Sports,Credit Card,4,2905.94,0.29,8252.87,Retained,5,No
ORD1896,CUST403,2023-01-03,2023-01-09,6,South,Beauty,Credit Card,4,1183.9,0.16,3977.9,Retained,5,No
ORD1897,CUST362,2023-01-07,2023-01-08,1,West,Home Decor,UPI,2,3761.58,0.27,5491.91,Retained,5,No
ORD1898,CUST109,2023-02-26,2023-03-01,3,East,Clothing,Net Banking,4,450.94,0.02,1767.68,Retained,1,No
ORD1899,CUST208,2023-05-09,2023-05-13,4,East,Sports,UPI,3,4292.2,0.06,12104.0,Retained,5,No
ORD1900,CUST111,2023-05-03,2023-05-12,9,North,Home Decor,Credit Card,3,1151.34,0.13,3005.0,Retained,5,No
ORD1901,CUST278,2023-09-19,2023-09-25,6,West,Home Decor,COD,3,4397.11,0.18,10816.89,Retained,5,No
ORD1902,CUST460,2023-08-16,2023-08-20,4,South,Beauty,UPI,2,1892.14,0.24,2876.05,Retained,2,No
ORD1903,CUST350,2023-01-23,2023-01-24,1,East,Home Decor,UPI,1,3668.88,0.3,2568.22,Retained,2,No
ORD1904,CUST143,2023-12-23,2023-12-31,8,East,Clothing,Debit Card,4,1732.28,0.12,6097.63,Retained,1,No
ORD1905,CUST482,2023-05-10,2023-05-12,2,South,Clothing,Credit Card,3,4548.38,0.01,13508.69,Retained,4,No
ORD1906,CUST41,2023-12-08,2023-12-16,8,South,Electronics,COD,3,807.86,0.24,1841.92,Retained,4,No
ORD1907,CUST65,2023-09-22,2023-09-28,6,East,Clothing,UPI,1,1056.89,0.18,866.65,Retained,5,No
ORD1908,CUST123,2023-03-14,2023-03-22,8,East,Home Decor,UPI,3,2566.54,0.06,7237.64,Retained,4,No
ORD1909,CUST137,2023-06-28,2023-07-04,6,South,Clothing,COD,4,593.3,0.15,2017.22,Retained,3,No
ORD1910,CUST500,2023-06-30,2023-07-05,5,East,Beauty,Credit Card,2,1140.7,0.22,1779.49,Retained,4,No
ORD1911,CUST440,2023-01-01,2023-01-06,5,North,Electronics,Debit Card,3,4730.08,0.23,10926.48,Retained,5,No
ORD1912,CUST286,2023-02-25,2023-03-05,8,North,Home Decor,UPI,4,4887.15,0.15,16616.31,Retained,5,Yes
ORD1913,CUST155,2023-02-10,2023-02-17,7,South,Electronics,Debit Card,3,2006.04,0.09,5476.49,Retained,5,No
ORD1914,CUST100,2023-11-10,2023-11-18,8,West,Home Decor,Net Banking,1,4631.77,0.29,3288.56,Retained,4,No
ORD1915,CUST259,2023-10-05,2023-10-13,8,South,Beauty,Credit Card,3,2815.16,0.2,6756.38,Retained,4,No
ORD1916,CUST113,2023-09-12,2023-09-19,7,South,Electronics,Net Banking,3,1494.76,0.12,3946.17,Retained,5,No
ORD1917,CUST438,2023-10-02,2023-10-04,2,West,Sports,Net Banking,2,3571.51,0.08,6571.58,Retained,4,No
ORD1918,CUST423,2023-05-09,2023-05-18,9,West,Home Decor,Net Banking,1,3362.73,0.22,2622.93,Retained,3,No
ORD1919,CUST180,2023-02-20,2023-02-27,7,West,Sports,Credit Card,1,4947.8,0.07,4601.45,Retained,3,No
ORD1920,CUST9,2023-07-07,2023-07-13,6,North,Electronics,Credit Card,2,1472.23,0.05,2797.24,Retained,1,No
ORD1921,CUST475,2023-02-11,2023-02-20,9,East,Sports,COD,3,3425.89,0.16,8633.24,Retained,4,No
ORD1922,CUST68,2023-02-21,2023-02-22,1,North,Sports,Debit Card,4,449.71,0.09,1636.94,Retained,2,No
ORD1923,CUST470,2023-08-05,2023-08-07,2,East,Electronics,Debit Card,1,745.5,0.19,603.86,Retained,3,No
ORD1924,CUST25,2023-01-31,2023-02-01,1,North,Beauty,COD,1,218.81,0.04,210.06,Retained,3,Yes
ORD1925,CUST120,2023-11-23,2023-11-26,3,East,Sports,COD,3,4997.41,0.2,11993.78,Churned,4,No
ORD1926,CUST255,2023-06-01,2023-06-06,5,North,Sports,Net Banking,3,4050.91,0.08,11180.51,Retained,4,No
ORD1927,CUST175,2023-08-19,2023-08-20,1,West,Beauty,COD,1,3976.27,0.0,3976.27,Retained,4,No
ORD1928,CUST46,2023-08-22,2023-08-26,4,South,Sports,UPI,3,2646.69,0.04,7622.47,Retained,2,No
ORD1929,CUST362,2023-11-20,2023-11-28,8,North,Sports,Debit Card,4,1640.32,0.28,4724.12,Retained,2,No
ORD1930,CUST320,2023-11-04,2023-11-10,6,East,Sports,COD,1,926.07,0.26,685.29,Retained,4,No
ORD1931,CUST336,2023-04-24,2023-04-25,1,West,Clothing,UPI,4,1566.44,0.07,5827.16,Retained,3,No
ORD1932,CUST85,2023-08-02,2023-08-03,1,North,Beauty,UPI,4,2004.66,0.23,6174.35,Retained,3,No
